#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	capture_loss
#open	2024-08-09-05-21-46
#fields	ts	ts_delta	peer	gaps	acks	percent_lost
#types	time	interval	string	count	count	double
1614661403.187669	1807.323452	zeek	0	0	0.0
1614663211.111085	1807.923416	zeek	0	0	0.0
1614665019.034495	1807.923410	zeek	0	0	0.0
1614666826.957852	1807.923357	zeek	0	0	0.0
1614668634.281202	1807.323350	zeek	0	0	0.0
1614670441.604564	1807.323362	zeek	0	0	0.0
1614672248.927866	1807.323302	zeek	0	0	0.0
1614674056.851097	1807.923231	zeek	0	0	0.0
1614675864.774276	1807.923179	zeek	0	0	0.0
1614677672.697340	1807.923064	zeek	0	0	0.0
1614679480.620445	1807.923105	zeek	0	0	0.0
1614681287.943677	1807.323232	zeek	0	0	0.0
1614683095.266966	1807.323289	zeek	0	0	0.0
1614684903.190228	1807.923262	zeek	0	0	0.0
1614686069.796106	1166.605878	zeek	0	0	0.0
1614687346.040926	1276.244820	zeek	0	0	0.0
1614688518.436395	1172.395469	zeek	0	0	0.0
1614690326.359582	1807.923187	zeek	0	0	0.0
1614692133.682871	1807.323289	zeek	0	0	0.0
1614693941.006117	1807.323246	zeek	0	0	0.0
1614695748.929269	1807.923152	zeek	0	0	0.0
1614697556.852491	1807.923222	zeek	0	0	0.0
1614699364.775797	1807.923306	zeek	0	0	0.0
1614701172.699214	1807.923417	zeek	0	0	0.0
1614702980.022790	1807.323576	zeek	0	0	0.0
1614704787.346494	1807.323704	zeek	0	0	0.0
1614706595.270290	1807.923796	zeek	0	0	0.0
1614708402.594019	1807.323729	zeek	0	0	0.0
1614710210.517780	1807.923761	zeek	0	0	0.0
1614712018.441547	1807.923767	zeek	0	0	0.0
1614713825.765497	1807.323950	zeek	0	0	0.0
1614715633.089637	1807.324140	zeek	0	0	0.0
1614717441.013886	1807.924249	zeek	0	0	0.0
1614719248.938136	1807.924250	zeek	0	0	0.0
1614721056.862421	1807.924285	zeek	0	0	0.0
1614722864.786659	1807.924238	zeek	0	0	0.0
1614724672.110729	1807.324070	zeek	0	0	0.0
1614726479.434615	1807.323886	zeek	0	0	0.0
1614728286.758337	1807.323722	zeek	0	0	0.0
1614730094.681963	1807.923626	zeek	0	0	0.0
1614731902.605510	1807.923547	zeek	0	0	0.0
1614733710.528966	1807.923456	zeek	0	0	0.0
1614735517.852591	1807.323625	zeek	0	0	0.0
1614737325.176145	1807.323554	zeek	0	0	0.0
1614739133.099663	1807.923518	zeek	0	0	0.0
1614740941.023132	1807.923469	zeek	0	0	0.0
1614742748.946587	1807.923455	zeek	0	0	0.0
1614744556.870025	1807.923438	zeek	0	0	0.0
1614746364.193438	1807.323413	zeek	0	0	0.0
1614748170.916901	1806.723463	zeek	0	0	0.0
1614749978.840316	1807.923415	zeek	0	0	0.0
1614751786.763755	1807.923439	zeek	0	0	0.0
1614753594.687168	1807.923413	zeek	0	0	0.0
1614755402.610601	1807.923433	zeek	0	0	0.0
1614757209.934016	1807.323415	zeek	0	0	0.0
1614759017.257312	1807.323296	zeek	0	0	0.0
1614760825.180549	1807.923237	zeek	0	0	0.0
1614762633.103674	1807.923125	zeek	0	0	0.0
1614764441.026727	1807.923053	zeek	0	0	0.0
1614766248.949809	1807.923082	zeek	0	0	0.0
1614768055.673019	1806.723210	zeek	0	0	0.0
1614769862.996212	1807.323193	zeek	0	0	0.0
1614771670.919457	1807.923245	zeek	0	0	0.0
1614773478.842687	1807.923230	zeek	0	0	0.0
1614775286.765908	1807.923221	zeek	0	0	0.0
1614777094.689244	1807.923336	zeek	0	0	0.0
1614778901.412828	1806.723584	zeek	0	0	0.0
1614780708.736489	1807.323661	zeek	0	0	0.0
1614782516.660191	1807.923702	zeek	0	0	0.0
1614784324.583936	1807.923745	zeek	0	0	0.0
1614786132.507709	1807.923773	zeek	0	0	0.0
1614787940.431541	1807.923832	zeek	0	0	0.0
1614789747.755345	1807.323804	zeek	0	0	0.0
1614791555.079143	1807.323798	zeek	0	0	0.0
1614793363.002986	1807.923843	zeek	0	0	0.0
1614795170.926931	1807.923945	zeek	0	0	0.0
1614796978.851003	1807.924072	zeek	0	0	0.0
1614798786.175230	1807.324227	zeek	0	0	0.0
1614800593.499524	1807.324294	zeek	0	0	0.0
1614802400.823884	1807.324360	zeek	0	0	0.0
1614804208.748103	1807.924219	zeek	0	0	0.0
1614806016.672292	1807.924189	zeek	0	0	0.0
1614807824.596449	1807.924157	zeek	0	0	0.0
1614809632.520557	1807.924108	zeek	0	0	0.0
1614811439.844606	1807.324049	zeek	0	0	0.0
1614813247.168460	1807.323854	zeek	0	0	0.0
1614815055.092193	1807.923733	zeek	0	0	0.0
1614816863.015775	1807.923582	zeek	0	0	0.0
1614818670.339256	1807.323481	zeek	0	0	0.0
1614820478.262802	1807.923546	zeek	0	0	0.0
1614822285.586578	1807.323776	zeek	0	0	0.0
1614824092.910289	1807.323711	zeek	0	0	0.0
1614825900.833894	1807.923605	zeek	0	0	0.0
1614827708.757464	1807.923570	zeek	0	0	0.0
1614829516.681001	1807.923537	zeek	0	0	0.0
1614831324.604472	1807.923471	zeek	0	0	0.0
1614833131.927995	1807.323523	zeek	0	0	0.0
1614834391.304059	1259.376064	zeek	0	0	0.0
1614836739.304212	2348.000153	zeek	0	0	0.0
1614838354.066745	1614.762533	zeek	0	0	0.0
1614839990.861574	1636.794829	zeek	0	0	0.0
1614842139.060396	2148.198822	zeek	0	0	0.0
1614843716.917690	1577.857294	zeek	0	0	0.0
1614845738.896020	2021.978330	zeek	0	0	0.0
1614847467.870581	1728.974561	zeek	0	0	0.0
1614849338.738720	1870.868139	zeek	0	0	0.0
1614851138.662109	1799.923389	zeek	0	0	0.0
1614852642.172165	1503.510056	zeek	0	0	0.0
1614853646.603862	1004.431697	zeek	0	0	0.0
1614854738.506334	1091.902472	zeek	0	0	0.0
1614856315.345449	1576.839115	zeek	0	0	0.0
1614857215.724608	900.379159	zeek	0	0	0.0
1614858338.346655	1122.622047	zeek	0	0	0.0
1614860138.260624	1799.913969	zeek	0	0	0.0
1614861938.182358	1799.921734	zeek	0	0	0.0
1614863531.982923	1593.800565	zeek	0	0	0.0
1614865538.020989	2006.038066	zeek	0	0	0.0
1614865852.237296	314.216307	zeek	0	0	0.0
#close	2024-08-09-05-21-53
